id,tvätt,valsedelsuppgift
136309,bussförare,"60, Busschaufför, Aneby"
77623,bussförare,"Busschaufför, Gislaved"
68785,bussförare,"50 år, Busschaufför, Smålandsstenar"
38039,bussförare,"62, Busschaufför, Vaggeryd"
126267,bussförare,"63, busschaufför, Skillingaryd"
78049,bussförare,"Busschaufför, Sävsjö"
36107,bussförare,"61 år,Busschaufför, Tranås"
36727,bussförare,"busschaufför, Järnfosen"
161358,bussförare,"45 år, Busschaufför, Kalmar"
65823,bussförare,"busschaufför, Västervik"
125828,bussförare,"49 år, Busschaufför"
279503,bussförare,"67, busschaufför, Ronneby"
300747,bussförare,Busschaufför
80387,bussförare,"49, Busschaufför, Vellinge"
69071,bussförare,"busschaufför, Kävlinge, 34 år"
79256,bussförare,"Busschaufför, Klågerup, 71"
66929,bussförare,busschaufför
61988,bussförare,"61 år, Busschaufför, Kylestorp"
35054,bussförare,Busschaufför
126066,bussförare,"67 år, Busschaufför, Åhus"
241660,bussförare,"50 år, Busschaufför, Kungsbacka"
72071,bussförare,"60 år, Busschaufför"
499817,bussförare,"busschaufför, Stillingsön"
62661,bussförare,"55, Busschaufför, Lur"
117894,bussförare,"Busschaufför, 30, Ed"
70300,bussförare,"54, Busschaufför, Surte"
72978,bussförare,busschaufför
5427,bussförare,"50 år, busschaufför, Örsås"
193043,bussförare,"45, Busschaufför"
66210,bussförare,"43, Busschaufför"
66406,bussförare,"58 år, Busschaufför"
66406,bussförare,"58 år, busschaufför"
178577,bussförare,"71 år, Busschaufför"
146645,bussförare,"55 år, Busschaufför, Hedegärde"
121621,bussförare,"46, Busschaufför, Östra Glänne"
121621,bussförare,"Busschaufför, Kil"
512656,bussförare,"62, Busschaufför, Grums"
27409,bussförare,"Busschaufför, Näresbyn"
95599,bussförare,"47, Busschaufför, Nykroppa"
85740,bussförare,"Busschaufför, 62 år, Hagfors"
205560,bussförare,"49 år, busschaufför, Tybble"
77733,bussförare,"79 år, busschaufför"
65846,bussförare,"Busschaufför, Vedevåg, 57"
37230,bussförare,"56, Busschaufför, Älvdalen"
64452,bussförare,"busschaufför, Avesta,"
300042,bussförare,"busschaufför, Stenbäcken"
146133,bussförare,"46, busschaufför, Hofors"
342429,bussförare,"59, busschaufför, Harmånger"
343655,bussförare,"Busschaufför, 62"
19451,bussförare,"Busschaufför, Bollnäs"
323348,bussförare,"62 år, busschaufför, Delsbo"
111541,bussförare,"57 år, busschaufför, Kroksta"
150545,bussförare,busschaufför
253493,bussförare,"Busschaufför, Fritzhem"
193730,bussförare,"53 år, Busschaufför, Dorotea"
324260,bussförare,"busschaufför, Vännäs"
24226,bussförare,"busschaufför, Ersboda"
242159,bussförare,Busschaufför
180086,bussförare,"48, Viksjö, Busschaufför"
180091,bussförare,"38, Kallhäll, Busschaufför"
67080,receptionist,"receptionist, 22, Tumba"
67259,receptionist,"52 år, receptionist, Brevik"
25442,receptionist,"27, Receptionist"
383011,receptionist,"Receptionist, 49 år, Ekeby"
34036,receptionist,"55, Receptionist, Gnesta"
188671,receptionist,"72 år, receptionist, Flen"
81701,receptionist,"54, Receptionist"
140982,receptionist,receptionist
136307,receptionist,"69, Receptionist, Bälaryd"
126264,receptionist,"Receptionist, 40 år"
63269,receptionist,"Receptionist, Örkelljunga"
57241,receptionist,"50 år, receptionist, Lomma"
66928,receptionist,receptionist
244600,receptionist,"43 år, Receptionist, Hedefors"
23696,receptionist,"66 år, Receptionist, Skara"
256534,receptionist,"65, Receptionist, Skara"
512654,receptionist,"53, Receptionist, Fallet"
111068,receptionist,"Receptionist, Arvika"
57614,receptionist,"receptionist, Hällefors"
106453,receptionist,Receptionist
130229,receptionist,receptionist
113655,receptionist,"receptionist, Säter"
343974,receptionist,receptionist
142954,receptionist,"65 år, Centrala Sundbyberg, receptionist"
67086,pensionär,"pensionerad lärare, 70, Tumba"
241900,pensionär,"Pensionerad lärare, 69 år, Vaxön"
385653,pensionär,"73, pensionerad lärare, Torstuna"
385265,pensionär,pensionerad lärare
250570,pensionär,"Pensionerad lärare, Ljusfallshammar"
37369,pensionär,"68 år,Pensionerad lärare,Huskvarna"
372666,pensionär,"pensionerad lärare, 84 år, Huskvarna"
195456,pensionär,"73, pensionerad lärare"
273196,pensionär,"68 år, Pensionerad lärare, Centrum"
273199,pensionär,"69 år, Pensionerad lärare, Centrum"
355840,pensionär,"76 år, Pensionerad lärare, Söder"
316662,pensionär,"Pensionerad lärare, Söderåkra"
454735,pensionär,"Pensionerad lärare, Bräkne-Hoby"
297746,pensionär,"Pensionerad lärare, Karlshamn"
54083,pensionär,Pensionerad lärare
111840,pensionär,"Pensionerad lärare, 76 år, Trelleborg"
103780,pensionär,"47, Pensionerad lärare, Ballingslöv"
199372,pensionär,"pensionerad lärare, Klövedal, 75 år"
181873,pensionär,"pensionerad lärare, Nödinge, 70 år"
364355,pensionär,"78, pensionerad lärare, Floda"
30324,pensionär,"Pensionerad lärare, 69 år"
76419,pensionär,"71 år, Pensionerad lärare, Centrum"
98720,pensionär,"70 år, Pensionerad lärare, Grums"
104993,pensionär,"70 år, pensionerad lärare, Karlstad"
30313,pensionär,"70 år, pensionerad lärare, Säffle"
343756,pensionär,"80 år, pensionerad lärare, Blomängen"
67088,jurist,"jur.kand, 67, Tumba"
186705,jurist,"Jur.kand, Stocksund"
13894,jurist,"81, Jur.kand, Finntorp"
13897,jurist,"72, Jur.kand, Sickla"
162877,jurist,"41, Jur.kand, Torsvik"
172729,jurist,"64 år, Jur.Kand, Verksam Jurist"
199593,jurist,"40år, Jur.kand, Trosa"
67038,jurist,"76 år, jur.kand, Örkelljunga"
42281,jurist,"45, Jur.kand, Stora Hult"
43437,jurist,"24, Jur.kand"
39477,jurist,"Jur.kand, Rynge"
243893,jurist,"Jur.kand, Hunnebostrand"
255058,jurist,"74, Jur.kand"
18035,jurist,"jur.kand, Essunga"
208,jurist,Jur.Kand
73868,jurist,"68, Jur.kand, Karlslund"
15035,jurist,"Civilekonom, Jur.Kand, Ella Park, 72 år"
219205,jurist,"Ombudsman, Jur.kand, Råsunda"
297918,rektor,"80, Fd. rektor"
15011,rektor,"Fd. Rektor, Täby Centrum, 86 år"
133488,rektor,"fd. rektor, 72, Kållered"
269279,rektor,"71 år, Fd. rektor, Skönsberg"
297924,systemadministratör,"46, Systemadministratör"
164114,systemadministratör,"73, Systemadministratör, Tibble"
165691,systemadministratör,"43 år, systemadministratör, Kåbo"
251246,systemadministratör,"Systemadministratör, 41 år, Vasastaden"
81018,systemadministratör,"59 år, systemadministratör, Sanda"
63204,systemadministratör,"48 år, Systemadministratör"
66803,systemadministratör,"Systemadministratör, 48"
24412,systemadministratör,Systemadministratör
55137,systemadministratör,"systemadministratör, Kungshult"
188145,systemadministratör,"53 år, Systemadministratör, Harlösa"
142453,systemadministratör,systemadministratör
349375,systemadministratör,"65, Orminge, Systemadministratör"
297927,åkare,"69, Åkare"
263995,åkare,"57, Åkare"
262586,åkare,"Åkare, Hörby"
57890,åkare,"66 år, åkare, Asker"
213846,åkare,"61 år, Åkare, Dingtuna"
268247,åkare,"64 år, Åkare, Erikslund"
71181,åkare,"Åkare, Agnäs"
27399,åkare,"Deje, Åkare"
295104,åkare,"70 år, Gnarp, åkare"
297933,studerande,"33, Ekonomistuderande"
226857,studerande,"27 år, Ekonomistuderande, Hönö"
37382,studerande,"20 år, Ekonomistuderande"
158244,konstruktör,Konstruktör
305372,konstruktör,"konstruktör, Katrineholm"
40263,konstruktör,"Konstruktör, Öjan"
87000,konstruktör,"Konstruktör,Gnosjö,56 år"
374896,konstruktör,"64 år, konstruktör, Habo"
124490,konstruktör,"Konstruktör, Bor"
291539,konstruktör,"26 år, konstruktör, Långemåla"
170224,konstruktör,"Konstruktör, Kalmar, 69 år"
86381,konstruktör,"55 år, konstruktör"
49857,konstruktör,"Konstruktör, 45, Dösjebro"
53946,konstruktör,"47, konstruktör, Tollarp"
8563,konstruktör,"55 år, konstruktör, Vårgårda"
12360,konstruktör,"konstruktör, Sätila"
5433,konstruktör,"47 år, konstruktör, Mjöbäck"
276777,konstruktör,"72, konstruktör, Kungälv"
245515,konstruktör,"35 år, konstruktör"
121079,konstruktör,"61 år, Konstruktör, Karlstad"
121079,konstruktör,"61 år, konstruktör, Karlstad"
187259,konstruktör,"23 år, Konstruktör, Våmhus"
402443,konstruktör,Konstruktör
373125,konstruktör,"51 år, konstruktör, Alnö"
10229,konstruktör,"49 år, Konstruktör, Trehörningsjö"
41095,konstruktör,"konstruktör, Kåge"
339815,konstruktör,"Bollnäs, konstruktör"
158248,bitr. rektor,Bitr. rektor
177824,bitr. rektor,"52 år, Bitr. rektor, Källna"
199940,bitr. rektor,"34, Bitr. rektor, Göteborg"
94313,bitr. rektor,"64 år, Bitr. rektor, Sörbo"
158252,lärare,SFI-lärare
194438,lärare,"SFI-lärare, Centrum, 67"
247592,lärare,"SFI-lärare, 47 år, Fisksätra"
77638,lärare,"SFI-lärare, Gislaved"
233323,lärare,"37 år, SFI-lärare, Bodafors"
124843,lärare,"53, SFI-lärare"
37681,lärare,"SFI-lärare, Sandås"
329818,lärare,"sfi-lärare, Otteskruv"
5377,lärare,"53 år, sfi-lärare, Hajom"
275065,lärare,"64, SFI-lärare"
201290,lärare,"53, SFI-lärare"
37817,lärare,"41 år, SFI-Lärare"
275078,lärare,"55, SFI-lärare, Tidaholm"
30320,lärare,"45 år, SFI-lärare, Karlstad"
59276,lärare,"44 år, SFI-lärare"
293554,lärare,"67, SFI-lärare"
9161,lärare,sfi-lärare
242839,kommunikationsrådgivare,"55 år, kommunikationsstrateg"
67266,kommunikationsrådgivare,"61, kommunikationsstrateg, Kungsängen"
146367,kommunikationsrådgivare,"35, Kommunikationsstrateg"
271091,kommunikationsrådgivare,"kommunikationsstrateg, Hässelby"
155029,kommunikationsrådgivare,"42, Kommunikationsstrateg"
349826,kommunikationsrådgivare,"28 år, kommunikationsstrateg"
146208,kommunikationsrådgivare,"46, Kommunikationsstrateg"
39271,kommunikationsrådgivare,"51, Kommunikationsstrateg"
118979,kommunikationsrådgivare,"46 år, Kommunikationsstrateg, Nödinge"
4211,kommunikationsrådgivare,"30, Hässelby gård, kommunikationsstrateg"
218238,kommunikationsrådgivare,"37, Centrala Sundbyberg, Kommunikationsstrateg"
242840,controller,"38 år, Business Controller"
101173,controller,"business controller, Torsred, 39 år"
242841,personalchef,"38 år, personalchef"
81753,personalchef,"55 år, Personalchef, Bålsta"
59119,personalchef,"47, Personalchef"
68788,personalchef,"53 år, Personalchef, Burseryd"
77865,personalchef,"Personalchef, Öxnehaga"
77866,personalchef,"Personalchef, Skänkeberg"
31684,personalchef,"43 år, Personalchef, Knutsborg"
60637,personalchef,"53 år, personalchef"
52793,personalchef,"46 år, personalchef, Hässleholm"
274729,personalchef,"72, Personalchef, Borås"
512213,personalchef,"47, personalchef"
297109,personalchef,"34, personalchef, statsvetare"
331279,personalchef,"42 år, Personalchef, Näs Kungsgård"
514510,personalchef,"34, personalchef, Ilsbo"
148629,personalchef,"58 år, personalchef"
277592,personalchef,"Personalchef, 53 år, Härnösand"
193570,personalchef,"65 år, Lilla Alby, Personalchef"
242844,chef,"35 år, restaurangchef"
262038,chef,"Restaurangchef, 38, Vendelsö"
263973,chef,"35, Restaurangchef"
317535,chef,"27, Rosersberg"
317535,chef,"27, Restaurangchef, Rosersberg"
3835,chef,"Restaurangchef, 54 år, Lindö"
77842,chef,"Restaurangchef, Ljungarum"
12877,chef,"restaurangchef, 24 år, Ullånger"
242852,fackombudsman,"67 år, fd ombudsman"
317562,fackombudsman,"74, Märsta"
317562,fackombudsman,"74, fd ombudsman, Märsta"
35509,fackombudsman,"70 år,fd Ombudsman,Mullsjö"
54062,fackombudsman,Fd ombudsman
54068,fackombudsman,Fd ombudsman
147112,fackombudsman,fd Ombudsman
41487,fackombudsman,"71 år, fd ombudsman, Skånings Åsaka"
109563,fackombudsman,"Fd ombudsman, Gunnarskog"
242855,snickare,"56 år, snickare"
194387,snickare,"Snickare, Hölö, 55"
67236,snickare,"Snickare, 49"
157103,snickare,"19, Snickare, Centrala Sbg"
197349,snickare,"69 år, snickare, Kavaröbrovägen, Öregrund"
419295,snickare,"40, Snickare"
82299,snickare,"21 år, snickare"
71409,snickare,"snickare, 24 år, Valdemarsvik"
267658,snickare,"snickare, 44 år"
268683,snickare,"snickare, 61 år"
189610,snickare,"snickare, 42 år"
81698,snickare,"44, Snickare"
81717,snickare,"52, Snickare"
140224,snickare,snickare
78146,snickare,"Snickare, Svenarum"
168080,snickare,"21, Snickare, Ölmstad"
77953,snickare,"Snickare, Malmbäck"
136620,snickare,"Snickare, Myresjö"
126289,snickare,"45 år, snickare, Kvillsfors"
78121,snickare,"Snickare, Ulfsbo"
160460,snickare,"41 år, Snickare, Högsby"
316659,snickare,"Snickare, Övraby"
313840,snickare,"28 år, snickare, Påryd"
161351,snickare,"27 år, Snickare, Rockneby"
60734,snickare,"snickare, Rockneby"
342370,snickare,Snickare
63256,snickare,"Snickare, Skånes Fagerhult"
125384,snickare,Snickare
53485,snickare,Snickare
48862,snickare,"Snickare, 73, Ljungbyhed"
42293,snickare,"23, Snickare, Grevie"
84015,snickare,"70, Snickare"
99916,snickare,"49, snickare, Elineberg"
63085,snickare,"40 år, snickare, Källesjö"
39927,snickare,"Snickare, 31 år, Rolfstorp"
39947,snickare,"Snickare, 51 år, Åskloster"
254165,snickare,"53, Snickare"
6563,snickare,"66 år, snickare, Ellös"
6565,snickare,"71 år, snickare, Stillingsön"
119546,snickare,"68 år, Snickare, Brinken"
4840,snickare,"snickare, Tossene"
249723,snickare,"Snickare, Smögen"
6901,snickare,"74 år, snickare, Dingle"
43380,snickare,"Snickare, 27år, Rabbalshede"
43388,snickare,"Snickare, 33 år, Rabbalshede"
43390,snickare,"Snickare, 60 år, Fjällbacka"
485614,snickare,Snickare
5639,snickare,"snickare, 23 år, Färgelanda"
491775,snickare,"66, Snickare, Hultafors"
5375,snickare,"18 år, snickare, Hyssna"
274832,snickare,"30, Snickare, Horred"
112437,snickare,"Snickare, 53 år"
137755,snickare,"snickare, Romelanda"
14379,snickare,"snickare, Bro, 66 år"
256016,snickare,"35, Snickare"
234446,snickare,Snickare
237409,snickare,Snickare
13819,snickare,"67 år, snickare, Bredared"
49428,snickare,"snickare, 54"
76979,snickare,"64 år, snickare, Älmestad"
40668,snickare,"58 år, snickare"
217115,snickare,"23 år, Snickare"
217115,snickare,"23, snickare"
327234,snickare,snickare
327235,snickare,snickare
85307,snickare,"Snickare, 24 år, Hagfors"
85742,snickare,"Snickare, 61 år, Mjönäs"
47302,snickare,"Snickare, 68 år, Finnerödja"
77747,snickare,"71 år, snickare"
118872,snickare,"27 år,Snickare"
124377,snickare,"snickare, Lindesberg"
6375,snickare,"59 år, Snickare"
81205,snickare,"snickare, Kolbäck"
93532,snickare,"27 år, Snickare"
245112,snickare,"55 år, Snickare, Västerås"
9854,snickare,Snickare
101071,snickare,"Snickare, Malung"
290989,snickare,Snickare
78685,snickare,"25 år, Snickare"
113658,snickare,"snickare, Gustafs"
300021,snickare,"snickare, Ulvsta"
340256,snickare,"33, snickare, Ockelbo"
168452,snickare,"45 år, snickare, Alfta"
94456,snickare,"66, snickare, Alfta"
303535,snickare,"57, snickare, Järbo"
156234,snickare,"51, snickare, Bollnäs"
514607,snickare,"44, snickare, Arbrå"
341305,snickare,"45, snickare, Delsbo"
67805,snickare,"45 år, Snickare, Kramfors"
9893,snickare,"36 år, Snickare, Själevad"
86789,snickare,"52, Snickare, Hammerdal"
90864,snickare,"45, Snickare, Hammerdal"
56603,snickare,"61 år, Snickare, Bjärten"
48335,snickare,"snickare, Tvärålund"
361179,snickare,"40, snickare, Vindeln"
67666,snickare,"Snickare,Tärnaby"
47366,snickare,"23 år, Snickare, Sjungande Dalen"
277111,snickare,"20, snickare, Bergsbyn"
93975,snickare,snickare
273875,snickare,"37 år, Snickare"
4209,snickare,"29, Hägersten, snickare"
46427,snickare,"52, Slätthög, Snickare"
177527,snickare,"Västervik, Snickare, 62 år"
11874,snickare,"35, Fjärås, Snickare"
242614,snickare,"66 år, Grebbestad, snickare"
47258,snickare,"Stora Skedvi, Snickare"
245649,keramiker,Keramiker
419291,keramiker,"58, Keramiker, kulturarbetare"
290540,keramiker,"72, Keramiker, Söderköping"
36924,keramiker,"65 år,Keramiker,Jönköping"
11599,keramiker,"76, Keramiker, Älvsered"
14221,keramiker,"keramiker, 54 år, Veddige"
34802,keramiker,"keramiker, Sydkoster"
193441,keramiker,"39 år, Keramiker, Vitvattnet"
245652,skolvaktmästare,Skolvaktmästare
198329,skolvaktmästare,"skolvaktmästare, Mölndal, 71 år"
44152,skolvaktmästare,"Hässleholm, 60, Skolvaktmästare"
76631,driftstekniker,"driftledare, 40 år, Salem"
