grund,tvätt
gruppledare ronneby,gruppledare ronneby
vinberg,vinberg
agronom/företagare,agronom/företagare
ceremonimästare,ceremonimästare
avbytare stålverk,avbytare stålverk
länsveterinär,länsveterinär
verkstadschef,chef
braås,braås
norrlångträsk,norrlångträsk
älvsered,älvsered
ekonom svalhult,ekonom svalhult
företagare hållbarhet,företagare hållbarhet
f.d. metallarbetare,arbetare
barnsjuksköterska,barnsjuksköterska
f.d. intendent,f.d. intendent
fil.dr forskningsarkivarie,fil.dr forskningsarkivarie
lilla tjärby,lilla tjärby
resemontör,resemontör
framtidsforskare/uppfinnare,framtidsforskare/uppfinnare
koordinator ronneby,koordinator ronneby
back office manager,chef
omsorgshandledare,omsorgshandledare
digital account manager,digital account manager
begravningsentreprenör ronneby,begravningsentreprenör ronneby
biträdande driftschef,biträdande driftschef
rekrythandläggare,rekrythandläggare
askeryd,askeryd
pastor/guide,pastor/guide
boberg,boberg
redovisningsassistent oxlaby,redovisningsassistent oxlaby
getterön,getterön
kyrkhult,kyrkhult
golfbanearbetare,golfbanearbetare
heberg,heberg
f.d.personalsekreterare,f.d.personalsekreterare
elektronikmontör,elektronikmontör
boendekonsult,boendekonsult
f.d oppositionsråd,f.d oppositionsråd
mästocka,mästocka
landsbygdsföretagare,egenföretagare
f.d. specialpedagog,f.d. specialpedagog
fd biståndshandläggare,fd biståndshandläggare
militär skyddsvakt/soldat,militär skyddsvakt/soldat
fd ekonomiassistent,fd ekonomiassistent
fd. kriminalinspektör,fd. kriminalinspektör
flisby,flisby
sölve,sölve
tving,tving
säljingenjör,säljingenjör
kälarne,kälarne
habiliteringspersonal,habiliteringsassistent
agunnaryd,agunnaryd
undersöterska,undersöterska
fd.chefssjuksköterska,fd.chefssjuksköterska
projektledare räntemåla,projektledare räntemåla
lärare/företagare,lärare/företagare
f.d. socialchef,chef
politisk stabschef,politisk stabschef
långsele,långsele
dingtuna/västerås,dingtuna/västerås
aggerud,aggerud
leg. psykolog och leg. psykoterapeut,leg. psykolog och leg. psykoterapeut
f.d journalist,f.d journalist
hällaryd,hällaryd
utbildningshandläggare,utbildningshandläggare
el- och instrumentkonstruktör,el- och instrumentkonstruktör
pensionerad målare,pensionär
skogsentreprenör,skogsentreprenör
civilingenjörsstuderande,studerande
ventilationstekniker,tekniker
verksamhetsutvecklarer karlshamn,verksamhetsutvecklarer karlshamn
stallarholmen,stallarholmen
bregården,bregården
assistent kallinge,assistent kallinge
forserum,forserum
vessigebro,vessigebro
farmaceut ronneby,farmaceut ronneby
skällinge,skällinge
rengsjö,rengsjö
audionom,audionom
områdeschef utb.,områdeschef utb.
industrielektriker,elektriker
hälsoföretagare,hälsoföretagare
vallsta,vallsta
fritidspedagog/idrottslärare,fritidspedagog/idrottslärare
kundansvarig gruppledare,kundansvarig gruppledare
svängsta,svängsta
arbetslös,arbetslös
fritidsped/jurist,fritidsped/jurist
gafsele,gafsele
byggnadsingenjör smemåla,byggnadsingenjör smemåla
sturkö,sturkö
agronomie doktor,agronomie doktor
traryd,traryd
f.d. barnmorska,barnmorska
pensionär ronneby,pensionär ronneby
ölmstad,ölmstad
f.d. chef vård och omsorg,f.d. chef vård och omsorg
arbetsmiljösamordnare,arbetsmiljösamordnare
f.d. speciallärare,f.d. speciallärare
kapten,kapten
jämshög,jämshög
potatisodlare,potatisodlare
f.d. brandman,f.d. brandman
föreningskoordinator,föreningskoordinator
inköpschef,chef
bua,bua
medicinsk bibliotekare,medicinsk bibliotekare
bergåsa,bergåsa
ugglarp,ugglarp
pensionerad marknadschef,pensionerad marknadschef
rörmontör,rörmontör
frisör stengölsmåla,frisör stengölsmåla
studievägledare,studie- och yrkesvägledare
civ.ingenjör/företagare,civ.ingenjör/företagare
verkstadsledare,verkstadsledare
konsult nättraby,konsult
norje,norje
f.d. bibliotekarie,bibliotekarie
byggföretagare,byggföretagare
sandhem,sandhem
burseryd,burseryd
projektkoordinator lrf,projektkoordinator lrf
rydö,rydö
studerar statsvetenskap,studerar statsvetenskap
hara,hara
vallby,vallby
f.d. karftverkschef,f.d. karftverkschef
bok&skivhandlare,bok&skivhandlare
datakonsult,datakonsult
harmånger,harmånger
vedevåg,vedevåg
pensionär makrilla,pensionär makrilla
västerljung,västerljung
ekoingenjör/regionråd,ekoingenjör/regionråd
belganet,belganet
f.d. fastighetsskötare,f.d. fastighetsskötare
strömsbergs bruk,strömsbergs bruk
lärare/samordnare,lärare/samordnare
egenföretagare räntemåla,egenföretagare räntemåla
f.d. narkossjuksköterska,f.d. narkossjuksköterska
tillväxtstrateg,tillväxtstrateg
anställd i försvarsmakten,anställd i försvarsmakten
pensionerad yrkesofficer,pensionerad yrkesofficer
långaryd,långaryd
virsbo,virsbo
statsarkitekt,statsarkitekt
säljare energi,säljare energi
charlottenberg,charlottenberg
exergi-tekniker,exergi-tekniker
grovarbetare,grovarbetare
årsunda,årsunda
företagssköterska,företagssköterska
säbyholm,säbyholm
fil dr/phd/forskare,fil dr/phd/forskare
korsordskonstruktör,korsordskonstruktör
säljare karlshamn,säljare karlshamn
docent/universitetslektor,docent/universitetslektor
f.d. planeringsingejör,f.d. planeringsingejör
åtorp,åtorp
kolsva,kolsva
reservofficer flottan ronneby,reservofficer flottan ronneby
samhällsutvecklare,samhällsutvecklare
norrhult,norrhult
valskog/kungsör,valskog/kungsör
inredningsarkitekt,inredningsarkitekt
stråvalla,stråvalla
f.d. bruksarbetare,f.d. bruksarbetare
rävåsen,rävåsen
mjölkbonde,bonde
socialpedagog asarum,socialpedagog asarum
hosaby björke,hosaby björke
driftsledare,driftstekniker
åled,åled
f.d. sjökapten/journalist,f.d. sjökapten/journalist
ränneslöv,ränneslöv
fd. generalsekreterare,fd. generalsekreterare
grimeton,grimeton
säkerhetsinformatör,säkerhetsinformatör
konditor,konditor
kostekonom,kostekonom
kasamark,kasamark
bodbyn/umeå,bodbyn/umeå
hästö,hästö
professor em.,professor
fd landstingsråd,landstingsråd
ambulansvårdare,ambulansvårdare
fd avdelningsdirektör,fd avdelningsdirektör
flygtekniker,flygtekniker
konsultchef,chef
väbynäs,väbynäs
lärare karlskrona,lärare karlskrona
karlsham,karlsham
f.d. socionom,socionom
civiljägmästare,jägmästare
logistiksupport,logistiksupport
bofors,bofors
glanshammar,glanshammar
f.d. tjänsteman,f.d. tjänsteman
assisterande psykolog ronneby,assisterande psykolog ronneby
yrkeslärare ettebro,yrkeslärare ettebro
trönninge,trönninge
malmbäck,malmbäck
företagsutvecklare,företagsrådgivare
pumpmaskinist,maskinist
bitr. generalsekreterare,bitr. generalsekreterare
jättendal,jättendal
likenäs,likenäs
skådespelare/egen företagare,skådespelare/egen företagare
vvs-tekniker,vvs-tekniker
åskloster,åskloster
partiombudsman emeritus,partiombudsman emeritus
limbacka,limbacka
högskolestuderande,högskolestuderande
studie/yrkesvägledare,studie/yrkesvägledare
verksamhetsledare asf,verksamhetsledare asf
undersköterska/företagare,undersköterska/företagare
ervalla,ervalla
mottagningssamordnare,mottagningssamordnare
f.d. tågmästare,f.d. tågmästare
tandhygienist,tandhygienist
hunnestad,hunnestad
projektledare o busschaufför,projektledare o busschaufför
fd förhandlare,fd förhandlare
ålberga,ålberga
fredriksdal,fredriksdal
ikt-pedagog ronneby,ikt-pedagog ronneby
mjölkproducent,bonde
trönö,trönö
boendeassistent,boendeassistent
kolbäck/hallstahammar,kolbäck/hallstahammar
kulturchef,chef
åferidelägare,åferidelägare
undersköterska/entreprenör,undersköterska/entreprenör
pensionär samhällsarbetare,pensionär samhällsarbetare
fd inspektör,fd inspektör
amnestyaktivist karlskrona,aktivist
riksdagsledamot och socionom,riksdagsledamot och socionom
vårdare siggamåla,vårdare siggamåla
statsråd,statsråd
ordf. vuxenskolan,ordf. vuxenskolan
driftsmaskinist,driftsmaskinist
korsberga,korsberga
f.d. adjunkt,militär
cad-konsult,cad-konsult
teknologie doktor karlshamn,teknologie doktor karlshamn
ekeby,ekeby
keramiker,keramiker
yrkesmilitär,yrkesmilitär
alstermo,alstermo
f.d. verksamhetschef,f.d. verksamhetschef
livscoach lilla räfsmåla,livscoach lilla räfsmåla
fd försäkrings/placeringsrådgivare.,fd försäkrings/placeringsrådgivare.
telekom konsult,telekom konsult
personlig handläggare,personlig handläggare
fd adjunkt,fd adjunkt
resurslärare,resurspedagog
f d egenföretagare,f d egenföretagare
ambassadör,ambassadör
it-säkerhetskonsult,it-säkerhetskonsult
naturhälsopedagog,naturhälsopedagog
soldatshemsföreståndare,soldatshemsföreståndare
områdeschef äldreomsorg,chef
ramstalund,ramstalund
gis-samordnare,gis-samordnare
ungdomsassistent,ungdomsassistent
besiktingman,besiktingman
miljöjurist,miljöjurist
säkerhetsingenjör,säkerhetsingenjör
trafikinspektör,trafikinspektör
funbo,funbo
förtidspensionär,förtidspensionär
pensionär/pastor,pensionär/pastor
arkivassistent,arkivassistent
västerlid,västerlid
regionråd/jurist,regionråd/jurist
kyltekniker,kyltekniker
fil. dr./civilingenjör,fil. dr./civilingenjör
kontorsassistent,kontorsassistent
alfta,alfta
vd - assistent,vd - assistent
samordnare/lärare,samordnare/lärare
socialchef/leg sjukgymnast,socialchef/leg sjukgymnast
pensionerad brottsofffersamordnare,pensionerad brottsofffersamordnare
kamrer,kamrer
rasbokil,rasbokil
rivare,rivare
övergran,övergran
aktiv senior,aktiv senior
sparreholm,sparreholm
ankarsund,ankarsund
inredare,inredare
personalplanerare,personalplanerare
f.d. försäkringsförmedlare,f.d. försäkringsförmedlare
mörhult,mörhult
ammarnäs,ammarnäs
ungsekreterare,ungsekreterare
sävja,sävja
litslena,litslena
husby-rekarne,husby-rekarne
mobacken,mobacken
företagare/statsvetare,företagare/statsvetare
tullspecialist,tullspecialist
stensnäs,stensnäs
ragvaldsträsk,ragvaldsträsk
fd kommunchef,fd kommunchef
fd flygvapenofficer,fd flygvapenofficer
it-konsult/egenföretagare,it-konsult/egenföretagare
gemla,gemla
kassör,kassör
maskinentreprenör,maskinentreprenör
språkombud/undersköterska,språkombud/undersköterska
finnfors,finnfors
projektingenjör,projektingenjör
universitetslektor/övertandläkare,universitetslektor/övertandläkare
bilskadereparatör,bilskadereparatör
distriktssjuksköterska,sjuksköterska
affärs- och verksamhetsutvecklare,affärs- och verksamhetsutvecklare
fd porslinstryckare,fd porslinstryckare
veckholm,veckholm
demenssjuksköterska,demenssjuksköterska
automationstekniker,automationstekniker
fd läkare,fd läkare
f.d. säljare,säljare
livsnjutare,livsnjutare
yrkesarbetare,yrkesarbetare
billackerare,bilmekaniker
riksingenjör,riksingenjör
pensionerad folkhögskolelärare,pensionerad folkhögskolelärare
morgongåva,morgongåva
f.d. marknadsförare,f.d. marknadsförare
arméofficer,arméofficer
teknisk projektledare,teknisk projektledare
västra björkdal,västra björkdal
regionfullmäktige,regionfullmäktige
huddungeby,huddungeby
sångpedagog,sångpedagog
sörfors,sörfors
duved,duved
fd rektor fhs,fd rektor fhs
kaskeluokt,kaskeluokt
bräcke,bräcke
materialinköpare,materialinköpare
aktiveringsledare,aktiveringsledare
oviken,oviken
företagare/f.d. landstingsråd,företagare/f.d. landstingsråd
butiksarbetare,butiksbiträde
hydrogeolog,hydrogeolog
vårdenhetschef,vårdenhetschef
metalarbetare,metalarbetare
villvattnet/burträsk,villvattnet/burträsk
sjukskriven,sjukskriven
skarvsjöby,skarvsjöby
gymnasieelev,gymnasieelev
studerande apotekarprogrammet,studerande apotekarprogrammet
leg. sjuksköterska och tandläkare,leg. sjuksköterska och tandläkare
söderhamn/mo,söderhamn/mo
mörsil,mörsil
f.d. sjukvårdsbiträde,f.d. sjukvårdsbiträde
svarttjärn,svarttjärn
direktor,direktor
förpackningstekniker,förpackningstekniker
bäckaby,bäckaby
skiftsledare,skiftsledare
f d specialpedagog,f d specialpedagog
norra sandsjö,norra sandsjö
f.d. plåtslagare,f.d. plåtslagare
mjukvarutestare,mjukvarutestare
gumboda,gumboda
fil. kand. biologi,fil. kand. biologi
grimsmark,grimsmark
forsheda,forsheda
administrativ handläggare,administrativ handläggare
teknisk konsult,teknisk konsult
processkötare,processkötare
gatuköksinnehavare,gatuköksinnehavare
brottsutredare,brottsutredare
pensionerad personlig assistent,pensionerad personlig assistent
bälaryd,bälaryd
f.d. förskolechef,f.d. förskolechef
bartender,bartender
kittelfjäll,kittelfjäll
hästskötare,hästskötare
arbetsmiljöexpert,arbetsmiljöexpert
tomtebo,tomtebo
högsbohöjd,högsbohöjd
brattsbacka,brattsbacka
landsbro,landsbro
terminalarbetare,arbetare
produktutvecklare,produktutvecklare
hargshamn,hargshamn
hamra,hamra
kraddsele,kraddsele
f.d. konsult,f.d. konsult
givarpsvägen,givarpsvägen
projektkonsult,projektkonsult
högboda,högboda
gargnäs,gargnäs
beredskapsstrateg,beredskapsstrateg
industristaden,industristaden
köksbiträde,köksbiträde
silviasyster,undersköterska
häggeby,häggeby
präst i sv. kyrkan,präst i sv. kyrkan
granö,granö
dala-järna,dala-järna
bruzaholm,bruzaholm
pensionär/f d teknikinformatör,pensionär/f d teknikinformatör
östra falmark,östra falmark
vederslöv,vederslöv
torrböle,torrböle
husbondliden,husbondliden
luthagen,luthagen
kommunikatör/programansvarig,kommunikatör/programansvarig
ungdomskonsulent,ungdomskonsulent
bergsbyn,bergsbyn
krusenberg,krusenberg
stöde,stöde
integrationshandledare,integrationsassistent
hallen,hallen
pensionerad skötare,pensionerad skötare
junsele,junsele
sandsjöfors,sandsjöfors
verkstadssnickare,verkstadssnickare
alkohol-/drogbehandlare,alkohol-/drogbehandlare
utvecklingshandledare,utvecklingshandledare
bottnaryd,bottnaryd
bergarbetare,arbetare
god man/förvaltare,god man/förvaltare
klutmark,klutmark
bygginformatör,bygginformatör
it manager,it manager
efs präst,efs präst
täfteå,täfteå
f d teaterarbetare,f d teaterarbetare
virkesmästare,virkesmästare
vendel,vendel
örviken,örviken
fromheden,fromheden
sälj- och projektledare,sälj- och projektledare
fd företagare,egenföretagare
tvärålund,tvärålund
grimslöv,grimslöv
ekshärad,ekshärad
kock och mjölkproducent,kock och mjölkproducent
öjersjö,öjersjö
fd. sjuksköterska,fd. sjuksköterska
f.d. it-manager,f.d. it-manager
lidhult,lidhult
musikant,musikant
domkyrkoklockare,domkyrkoklockare
handläggare på lo,handläggare på lo
kock/undersköterska,kock/undersköterska
behandlare,behandlare
tekniskt säljstöd,tekniskt säljstöd
deje,deje
pens personlig assistent,pens personlig assistent
biträdande professor,biträdande professor
barnundersköterska,barnundersköterska
migr.handl,migr.handl
gällö,gällö
hörnsjö,hörnsjö
styckmästare,styckmästare
bitr. verksamhetschef,bitr. verksamhetschef
korskrogen,korskrogen
ordförande,ordförande
patentkonsult,patentkonsult
kvalitetssamordnare,kvalitetssamordnare
kommunalråd/lantmästare,kommunalråd/lantmästare
läkemedelstekniker,läkemedelstekniker
fd generalsekreterare,fd generalsekreterare
ingenjör/företagare,ingenjör/företagare
regionsassistent,regionsassistent
åryd,åryd
hålabo,hålabo
fd åkeriägare,åkeriägare
älandsbro,älandsbro
statssekreterare,statssekreterare
redovisn.ass.,redovisn.ass.
fd. officer,militär
säkerhetsansvarig,säkerhetsrådgivare
boviksbadet,boviksbadet
mobiltekniker,mobiltekniker
pensionerad metallarbetare,pensionär
dr statsvetenskap,dr statsvetenskap
vitberget,vitberget
äldrepedagog,äldrepedagog
lommaryd,lommaryd
sunnaryd,sunnaryd
fd läkarsekreterare,fd läkarsekreterare
myndighetschef,myndighetschef
hällbergssvedjan,hällbergssvedjan
familjehem,familjehem
arbetsledare it,arbetsledare it
senior/förvaltningschef,senior/förvaltningschef
f d vårdlärare,f d vårdlärare
klöverträsk,klöverträsk
pensionär/f d distriktssköterska,pensionär/f d distriktssköterska
körpedagog,körpedagog
skyttorp,skyttorp
guide,guide
godsvagnsreparatör,godsvagnsreparatör
skogsbonde,skogsbrukare
barnsjuksöterska,barnsjuksöterska
systemkonsult,systemkonsult
industri tekniker,industri tekniker
civilingengör,civilingenjör
väse,väse
holmön,holmön
bankrådgivare,bankir
meteorolog,meteorolog
hr & marknadsföringschef,hr & marknadsföringschef
björksele,björksele
at-läkare,at-läkare
dikanäs,dikanäs
villstad,villstad
f.d. fastighetsmäklare,f.d. fastighetsmäklare
stadssekreterare,stadssekreterare
metallindustriarbetare,metallindustriarbetare
kulturarbetare/oppositionsråd,kulturarbetare/oppositionsråd
undersköterska/ssk-student,undersköterska/ssk-student
bitr hotellchef,bitr hotellchef
nyland,nyland
nye,nye
master i statskunskap,master i statskunskap
ransta,ransta
leg. läkare/doktorand,leg. läkare/doktorand
fritidssamordnare,fritidssamordnare
örträsk,örträsk
miljöarbetare,miljöanalytiker
tågmontör,tågmontör
förbundsordförande kdu,förbundsordförande
tullmästare,tullmästare
gruppledare i landstinget,gruppledare i landstinget
höreda,höreda
kärrsvägen,kärrsvägen
product compliance specialist,product compliance specialist
erikslid,erikslid
veteran,veteran
farstorp,farstorp
arbrå,arbrå
handledare psykiatri,handledare psykiatri
norrskedika,norrskedika
kvarnåsen,kvarnåsen
timvikarie lss,timvikarie lss
fd köpman,köpman
egetföretagare,egetföretagare
enåsa,enåsa
näsby,näsby
älmeboda,älmeboda
lammhult,lammhult
tandläkare (pensionär),tandläkare (pensionär)
politiskt sekreterare,politiskt sekreterare
ormaryd,ormaryd
f.d. egen företagare/säljare,f.d. egen företagare/säljare
kvalitetsingenjör,kvalitetstekniker
bashult,bashult
norrfjärden,norrfjärden
fil. dr. nationalekonomi,fil. dr. nationalekonomi
jägmästare/egenföretagare,jägmästare/egenföretagare
fastighetsarbetare,fastighetsarbetare
studie- & yrkesvägledare,studie- & yrkesvägledare
vd/senior advisor,vd/senior advisor
broaryd,broaryd
bagare,bagare
älby,älby
församlingshede/präst,församlingshede/präst
public affairs och kommunikationsansvarig,public affairs och kommunikationsansvarig
lekeryd,lekeryd
hånger,hånger
facklig organisatör,facklig organisatör
visingsö,visingsö
jur. stud.,jur. stud.
sjöman,sjöman
f d kontorschef,f d kontorschef
boendecoach,boendecoach
f d. kyrkojurist,f d. kyrkojurist
röbäck,röbäck
pensionerad lektor,pensionerad lektor
blaiken,blaiken
fd kvalitetschef,fd kvalitetschef
aktivitetsledare,aktivitetsledare
barsele,barsele
f.d. inköpare,f.d. inköpare
anneberg,anneberg
moröhöjden,moröhöjden
